prompt_name,task,word_count,ell_clean,holistic_essay_score,p_ai_oof_score
Mandatory extracurricular activities,Independent,489,No,5,0.33596110392777406
Mandatory extracurricular activities,Independent,519,No,4,0.07515790569575583
Mandatory extracurricular activities,Independent,358,No,3,0.3904580010231874
Mandatory extracurricular activities,Independent,868,Yes,5,0.0031843987464175213
Mandatory extracurricular activities,Independent,400,No,4,0.4932999131245112
Mandatory extracurricular activities,Independent,519,No,3,0.5754408705789876
Mandatory extracurricular activities,Independent,453,No,3,0.14673529176716338
Mandatory extracurricular activities,Independent,763,No,5,0.0010418130512476285
Mandatory extracurricular activities,Independent,390,No,4,0.01705734779806519
Mandatory extracurricular activities,Independent,420,No,3,0.035936262040612794
Mandatory extracurricular activities,Independent,373,No,4,0.6983453146455719
Mandatory extracurricular activities,Independent,483,No,4,0.045354154753588054
Mandatory extracurricular activities,Independent,528,No,5,0.10789274079431264
Mandatory extracurricular activities,Independent,393,No,4,0.8173022093120564
Mandatory extracurricular activities,Independent,562,No,4,0.05104197404484471
Mandatory extracurricular activities,Independent,681,No,5,0.018904510806133347
Mandatory extracurricular activities,Independent,391,No,3,0.12381072531518998
Mandatory extracurricular activities,Independent,316,No,3,0.27292702906373173
Mandatory extracurricular activities,Independent,506,No,4,0.25005916086206553
Mandatory extracurricular activities,Independent,740,No,6,0.046256135146792964
Mandatory extracurricular activities,Independent,440,No,4,0.47894911817834496
Mandatory extracurricular activities,Independent,551,No,5,0.7251446158822582
Mandatory extracurricular activities,Independent,528,No,5,0.05055197387980079
Mandatory extracurricular activities,Independent,388,No,3,0.019683821852721353
Mandatory extracurricular activities,Independent,433,No,4,0.1144313842446002
Mandatory extracurricular activities,Independent,428,No,4,0.07770621847175702
Mandatory extracurricular activities,Independent,786,No,5,0.04927976125391668
Mandatory extracurricular activities,Independent,785,No,5,0.0022259850128709077
Mandatory extracurricular activities,Independent,523,No,5,0.08065065032625303
Mandatory extracurricular activities,Independent,725,No,4,0.05835287412841416
Mandatory extracurricular activities,Independent,376,No,4,0.03832830921295376
Mandatory extracurricular activities,Independent,510,No,4,0.16672019849198763
Mandatory extracurricular activities,Independent,524,No,4,0.06236260688432455
Mandatory extracurricular activities,Independent,388,No,3,0.33583566705126466
Mandatory extracurricular activities,Independent,502,No,5,0.5835735425997777
Mandatory extracurricular activities,Independent,347,No,4,0.11135678267972354
Mandatory extracurricular activities,Independent,420,No,4,0.38161021497412706
Mandatory extracurricular activities,Independent,974,No,6,0.007750328306590798
Mandatory extracurricular activities,Independent,413,No,4,0.01564797308264445
Mandatory extracurricular activities,Independent,567,No,5,0.0851853601359528
Mandatory extracurricular activities,Independent,972,No,6,0.3548847113094413
Mandatory extracurricular activities,Independent,875,No,5,0.002662751955109376
Mandatory extracurricular activities,Independent,273,No,3,0.03752338982661885
Mandatory extracurricular activities,Independent,615,No,4,0.05099823885118234
Mandatory extracurricular activities,Independent,497,No,4,0.08273233192522592
Mandatory extracurricular activities,Independent,568,No,5,0.09666830173719453
Mandatory extracurricular activities,Independent,494,No,4,3.276173172596791e-05
Mandatory extracurricular activities,Independent,747,No,5,0.09037913947738654
Mandatory extracurricular activities,Independent,609,No,5,0.06318433761360878
Mandatory extracurricular activities,Independent,883,No,5,0.0004150726090514405
Mandatory extracurricular activities,Independent,350,No,3,0.021884854169134098
Mandatory extracurricular activities,Independent,364,No,4,0.04815593982420789
Mandatory extracurricular activities,Independent,698,No,5,0.008520214901860416
Mandatory extracurricular activities,Independent,453,No,3,0.005675386330332912
Mandatory extracurricular activities,Independent,392,No,5,0.6272626472681664
Mandatory extracurricular activities,Independent,571,No,5,0.6131473073033076
Mandatory extracurricular activities,Independent,569,No,4,0.263637201221445
Mandatory extracurricular activities,Independent,381,No,4,0.03145445044864277
Mandatory extracurricular activities,Independent,190,No,3,0.9887484395784356
Mandatory extracurricular activities,Independent,205,Yes,2,0.3851869858668627
Mandatory extracurricular activities,Independent,296,No,3,0.00349421758533827
Mandatory extracurricular activities,Independent,257,No,3,0.8570276842200787
Mandatory extracurricular activities,Independent,376,No,3,0.31403241700621387
Mandatory extracurricular activities,Independent,407,No,4,0.09923434519971373
Mandatory extracurricular activities,Independent,325,No,3,0.00413829640860074
Mandatory extracurricular activities,Independent,382,No,4,0.04396161568679344
Mandatory extracurricular activities,Independent,350,No,2,0.008312684155364642
Mandatory extracurricular activities,Independent,253,Yes,2,0.0006961836327120437
Mandatory extracurricular activities,Independent,484,Yes,2,0.0163897925068821
Mandatory extracurricular activities,Independent,320,No,3,0.12335326664719606
Mandatory extracurricular activities,Independent,546,No,4,0.08515071449822759
Mandatory extracurricular activities,Independent,740,No,5,0.02151123390419205
Mandatory extracurricular activities,Independent,336,No,3,0.08392045950786123
Mandatory extracurricular activities,Independent,445,No,2,0.09340852726204697
Mandatory extracurricular activities,Independent,514,No,4,0.018341503264101888
Mandatory extracurricular activities,Independent,205,No,3,0.35656683759492247
Mandatory extracurricular activities,Independent,427,No,2,0.027732693153926857
Mandatory extracurricular activities,Independent,808,No,5,0.009896648836270026
Mandatory extracurricular activities,Independent,797,No,5,0.022644678752049403
Mandatory extracurricular activities,Independent,496,No,4,0.0998908397933969
Mandatory extracurricular activities,Independent,288,No,3,0.1593086811602368
Mandatory extracurricular activities,Independent,1057,No,5,0.0007982911182639382
Mandatory extracurricular activities,Independent,536,No,5,0.05931199462050901
Mandatory extracurricular activities,Independent,245,No,3,0.11394951172406433
Mandatory extracurricular activities,Independent,497,No,4,0.026048747832661274
Mandatory extracurricular activities,Independent,329,No,3,0.049858293404308564
Mandatory extracurricular activities,Independent,742,No,5,0.04681324911808191
Mandatory extracurricular activities,Independent,307,No,3,0.06760794020215347
Mandatory extracurricular activities,Independent,327,No,4,0.9801512362085152
Mandatory extracurricular activities,Independent,421,No,4,0.08539145629756795
Mandatory extracurricular activities,Independent,577,No,5,0.055229293168910835
Mandatory extracurricular activities,Independent,580,No,4,0.04123566416523623
Mandatory extracurricular activities,Independent,444,No,4,0.012145021019863126
Mandatory extracurricular activities,Independent,403,No,4,0.24232866254453697
Mandatory extracurricular activities,Independent,530,No,4,0.007588002450480597
Mandatory extracurricular activities,Independent,583,No,4,0.01482579569356498
Mandatory extracurricular activities,Independent,314,No,3,0.9627206049248895
Mandatory extracurricular activities,Independent,406,No,3,0.013997463575526238
Mandatory extracurricular activities,Independent,383,No,4,1.1163993640443535e-07
Mandatory extracurricular activities,Independent,671,No,5,0.052647746189228926
Mandatory extracurricular activities,Independent,236,No,2,0.02725052819726553
Mandatory extracurricular activities,Independent,486,No,4,0.15643577435339379
Mandatory extracurricular activities,Independent,480,No,4,0.46010772356562535
Mandatory extracurricular activities,Independent,674,No,3,4.222560090232421e-05
Mandatory extracurricular activities,Independent,391,No,4,0.04786587685996067
Mandatory extracurricular activities,Independent,293,No,3,0.10256061739396655
Mandatory extracurricular activities,Independent,344,No,4,0.06937742258660758
Mandatory extracurricular activities,Independent,266,Yes,2,0.041153774701450804
Mandatory extracurricular activities,Independent,657,No,5,0.0029233283826981607
Mandatory extracurricular activities,Independent,475,No,4,0.029973202783962666
Mandatory extracurricular activities,Independent,559,No,5,0.02240931765135569
Mandatory extracurricular activities,Independent,297,No,3,0.17277141423993114
Mandatory extracurricular activities,Independent,413,No,4,0.4310329963118582
Mandatory extracurricular activities,Independent,222,No,2,0.7418238861700672
Mandatory extracurricular activities,Independent,424,No,3,0.02055100205242248
Mandatory extracurricular activities,Independent,318,No,4,0.3972504602734241
Mandatory extracurricular activities,Independent,359,No,4,0.535246957686762
Mandatory extracurricular activities,Independent,501,No,4,0.1154122049982632
Mandatory extracurricular activities,Independent,451,No,4,0.007133100469168852
Mandatory extracurricular activities,Independent,526,No,5,0.10012498511444776
Mandatory extracurricular activities,Independent,517,No,5,0.026061659258772536
Mandatory extracurricular activities,Independent,241,No,3,0.4395758280803155
Mandatory extracurricular activities,Independent,363,No,4,0.3050879960330932
Mandatory extracurricular activities,Independent,721,No,5,0.001728800003061867
Mandatory extracurricular activities,Independent,472,No,5,0.06593760193811833
Mandatory extracurricular activities,Independent,296,Yes,3,0.3521994028301602
Mandatory extracurricular activities,Independent,346,No,4,0.080435496107902
Mandatory extracurricular activities,Independent,272,No,3,0.003737329657330536
Mandatory extracurricular activities,Independent,550,No,4,0.19632552094916034
Mandatory extracurricular activities,Independent,314,No,3,0.06293669592735732
Mandatory extracurricular activities,Independent,467,No,4,0.03588262802669033
Mandatory extracurricular activities,Independent,397,No,4,0.3167957355989601
Mandatory extracurricular activities,Independent,363,No,3,0.03491436184839498
Mandatory extracurricular activities,Independent,610,No,4,0.008251003467882738
Mandatory extracurricular activities,Independent,465,No,4,0.20411460868534836
Mandatory extracurricular activities,Independent,411,No,5,0.42170445694539777
Mandatory extracurricular activities,Independent,279,No,3,0.008273997294889358
Mandatory extracurricular activities,Independent,504,No,3,0.11614388875102603
Mandatory extracurricular activities,Independent,876,No,6,0.01341849072215649
Mandatory extracurricular activities,Independent,503,No,4,0.017196834386535766
Mandatory extracurricular activities,Independent,635,No,5,0.09657729421670583
Mandatory extracurricular activities,Independent,477,No,4,0.0786989001430684
Mandatory extracurricular activities,Independent,491,No,4,0.07722881748523058
Mandatory extracurricular activities,Independent,281,No,3,0.05717764540852335
Mandatory extracurricular activities,Independent,226,No,3,0.4690329512667026
Mandatory extracurricular activities,Independent,353,No,4,0.26477475898336317
Mandatory extracurricular activities,Independent,435,No,4,0.014269359748965054
Mandatory extracurricular activities,Independent,277,No,2,0.20280767760286508
Mandatory extracurricular activities,Independent,168,Yes,2,0.03833203967851507
Mandatory extracurricular activities,Independent,839,No,5,0.010377383762269356
Mandatory extracurricular activities,Independent,535,No,5,0.42123243159813484
Mandatory extracurricular activities,Independent,200,No,2,0.6169421169260081
Mandatory extracurricular activities,Independent,194,Yes,2,1.3076431977955793e-05
Mandatory extracurricular activities,Independent,1029,No,2,0.04091610807495033
Mandatory extracurricular activities,Independent,536,No,4,0.08105861338760435
Mandatory extracurricular activities,Independent,425,No,4,0.632100159829502
Mandatory extracurricular activities,Independent,384,No,4,0.04046018545961871
Mandatory extracurricular activities,Independent,458,No,4,0.3989605548206172
Mandatory extracurricular activities,Independent,825,No,5,0.03760659011054774
Mandatory extracurricular activities,Independent,387,No,4,0.43062014358513884
Mandatory extracurricular activities,Independent,308,No,3,0.9184010458177657
Mandatory extracurricular activities,Independent,1075,No,5,0.01734193278034955
Mandatory extracurricular activities,Independent,353,Yes,3,0.310477509165264
Mandatory extracurricular activities,Independent,869,No,5,0.25946495180539453
